Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time,Stimuli_Order,High_Reward_Chosen,High_Loss_Chosen,m1_rp_all_fit_chosen_value,m2_rp_individual_fit_chosen_value,m3_rp_good_patients_chosen_value,Correct_Decisions
LN_VTA_7,trial_46_neu_19_f2_f1_acum_r8_l3_task_2_sess_1,Picture,12210.63844,[0],3,2,0,0.848244108,f2_f1,,,,,,1
LN_VTA_7,trial_57_neu_20_f2_f1_acum_r13_l4_task_2_sess_1,Picture,12265.63906,[0],3,1,0,1.311591355,f2_f1,,,,,,2
LN_VTA_7,trial_64_neu_23_f1_f2_acum_r13_l4_task_2_sess_1,Picture,12300.64555,[0],3,1,0,0.60412917,f1_f2,,,,,,1
LN_VTA_7,trial_65_neu_24_f1_f2_acum_r13_l4_task_2_sess_1,Picture,12305.64411,[0],3,1,0,0.552104307,f1_f2,,,,,,1
LN_VTA_7,trial_73_neu_25_f2_f1_acum_r15_l6_task_2_sess_1,Picture,12345.63245,[0],3,2,0,1.322783321,f2_f1,,,,,,1
LN_VTA_7,trial_77_neu_26_f1_f2_acum_r16_l7_task_2_sess_1,Picture,12365.62659,[0],3,1,0,0.975331376,f1_f2,,,,,,1
LN_VTA_7,trial_79_neu_27_f1_f2_acum_r17_l7_task_2_sess_1,Picture,12375.64037,[0],3,1,0,1.481345773,f1_f2,,,,,,1
LN_VTA_7,trial_80_neu_28_f1_f2_acum_r17_l7_task_2_sess_1,Picture,12380.63887,[0],3,2,0,1.032404949,f1_f2,,,,,,2
LN_VTA_7,trial_82_neu_29_f1_f2_acum_r17_l7_task_2_sess_1,Picture,12390.63596,[0],3,1,0,0.617072714,f1_f2,,,,,,1
LN_VTA_7,trial_83_neu_30_f1_f2_acum_r17_l7_task_2_sess_1,Picture,12395.65121,[0],3,2,0,0.33502726,f1_f2,,,,,,2
LN_VTA_7,trial_84_neu_31_f2_f1_acum_r17_l7_task_2_sess_1,Picture,12400.63308,[0],3,2,0,0.513338865,f2_f1,,,,,,1
LN_VTA_7,trial_86_neu_32_f2_f1_acum_r17_l7_task_2_sess_1,Picture,12410.64697,[0],3,2,0,0.584921683,f2_f1,,,,,,1
LN_VTA_7,trial_87_neu_33_f1_f2_acum_r17_l7_task_2_sess_1,Picture,12415.64541,[0],3,1,0,0.612091854,f1_f2,,,,,,1
LN_VTA_7,trial_91_neu_34_f2_f1_acum_r17_l8_task_2_sess_1,Picture,12435.63954,[0],3,1,0,1.058999054,f2_f1,,,,,,2
LN_VTA_7,trial_101_neu_36_f2_f1_acum_r19_l10_task_2_sess_1,Picture,12485.64163,[0],3,2,0,0.554240943,f2_f1,,,,,,1
LN_VTA_7,trial_103_neu_37_f2_f1_acum_r20_l10_task_2_sess_1,Picture,12495.63875,[0],3,1,0,0.655041811,f2_f1,,,,,,2
LN_VTA_7,trial_105_neu_38_f2_f1_acum_r20_l11_task_2_sess_1,Picture,12505.65246,[0],3,2,0,0.812120667,f2_f1,,,,,,1
LN_VTA_7,trial_106_neu_39_f2_f1_acum_r20_l11_task_2_sess_1,Picture,12510.63437,[0],3,1,0,1.283641564,f2_f1,,,,,,2
LN_VTA_7,trial_9_neu_2_f2_f1_acum_r1_l2_task_2_sess_2,Picture,12900.85397,[0],3,2,0,0.566952046,f2_f1,,,,,,1
LN_VTA_7,trial_18_neu_5_f1_f2_acum_r1_l2_task_2_sess_2,Picture,12945.84081,[0],3,2,0,0.490351498,f1_f2,,,,,,2
LN_VTA_7,trial_22_neu_6_f1_f2_acum_r2_l3_task_2_sess_2,Picture,12965.8516,[0],3,2,0,0.976234534,f1_f2,,,,,,2
LN_VTA_7,trial_26_neu_8_f2_f1_acum_r2_l5_task_2_sess_2,Picture,12985.84581,[0],3,1,0,0.273085343,f2_f1,,,,,,2
LN_VTA_7,trial_30_neu_9_f2_f1_acum_r4_l5_task_2_sess_2,Picture,13005.85664,[0],3,2,0,0.607128291,f2_f1,,,,,,1
LN_VTA_7,trial_33_neu_10_f2_f1_acum_r5_l6_task_2_sess_2,Picture,13020.85231,[0],3,1,0,0.448750956,f2_f1,,,,,,2
LN_VTA_7,trial_37_neu_11_f1_f2_acum_r6_l7_task_2_sess_2,Picture,13040.84655,[0],3,1,0,0.559258484,f1_f2,,,,,,1
LN_VTA_7,trial_52_neu_18_f2_f1_acum_r7_l9_task_2_sess_2,Picture,13115.85801,[0],3,2,0,0.453047225,f2_f1,,,,,,1
LN_VTA_7,trial_54_neu_19_f1_f2_acum_r7_l10_task_2_sess_2,Picture,13125.83838,[0],3,2,0,0.484407233,f1_f2,,,,,,2
LN_VTA_7,trial_1_neu_1_f1_f2_acum_r0_l0_task_2_sess_2,Picture,13322.7144,[0],3,1,0,0.668709857,f1_f2,,,,,,1
LN_VTA_7,trial_9_neu_2_f2_f1_acum_r1_l3_task_2_sess_2,Picture,13362.68592,[0],3,1,0,0.709801043,f2_f1,,,,,,2
LN_VTA_7,trial_10_neu_3_f1_f2_acum_r1_l3_task_2_sess_2,Picture,13367.70118,[0],3,2,0,0.712244623,f1_f2,,,,,,2
LN_VTA_7,trial_16_neu_4_f1_f2_acum_r3_l3_task_2_sess_2,Picture,13397.70908,[0],3,2,0,0.607177706,f1_f2,,,,,,2
LN_VTA_7,trial_18_neu_5_f1_f2_acum_r3_l3_task_2_sess_2,Picture,13407.70617,[0],3,2,0,0.533116147,f1_f2,,,,,,2
LN_VTA_7,trial_22_neu_6_f1_f2_acum_r4_l4_task_2_sess_2,Picture,13427.70035,[0],3,2,0,0.55146286,f1_f2,,,,,,2
LN_VTA_7,trial_26_neu_8_f2_f1_acum_r4_l6_task_2_sess_2,Picture,13447.71116,[0],3,1,0,0.622784537,f2_f1,,,,,,2
LN_VTA_7,trial_30_neu_9_f2_f1_acum_r6_l6_task_2_sess_2,Picture,13467.70536,[0],3,2,0,0.699637483,f2_f1,,,,,,1
LN_VTA_7,trial_37_neu_11_f1_f2_acum_r8_l8_task_2_sess_2,Picture,13502.69514,[0],3,1,0,0.38968234,f1_f2,,,,,,1
LN_VTA_7,trial_43_neu_12_f2_f1_acum_r9_l10_task_2_sess_2,Picture,13532.70306,[0],3,1,0,0.522370248,f2_f1,,,,,,2
LN_VTA_7,trial_45_neu_13_f2_f1_acum_r9_l10_task_2_sess_2,Picture,13542.70014,[0],3,1,0,0.576922887,f2_f1,,,,,,2
LN_VTA_7,trial_46_neu_14_f2_f1_acum_r9_l10_task_2_sess_2,Picture,13547.69868,[0],3,2,0,0.553479569,f2_f1,,,,,,1
LN_VTA_7,trial_47_neu_15_f2_f1_acum_r9_l10_task_2_sess_2,Picture,13552.69723,[0],3,2,0,0.768870609,f2_f1,,,,,,1
LN_VTA_7,trial_48_neu_16_f1_f2_acum_r9_l10_task_2_sess_2,Picture,13557.71243,[0],3,1,0,0.737645922,f1_f2,,,,,,1
LN_VTA_7,trial_52_neu_18_f2_f1_acum_r9_l10_task_2_sess_2,Picture,13577.70662,[0],3,2,0,0.405846423,f2_f1,,,,,,1
LN_VTA_7,trial_54_neu_19_f1_f2_acum_r9_l11_task_2_sess_2,Picture,13587.70368,[0],3,2,0,0.582803102,f1_f2,,,,,,2
LN_VTA_7,trial_59_neu_20_f2_f1_acum_r12_l11_task_2_sess_2,Picture,13612.71304,[0],3,1,0,1.059942694,f2_f1,,,,,,2
LN_VTA_7,trial_61_neu_21_f1_f2_acum_r12_l12_task_2_sess_2,Picture,13622.69352,[0],3,2,0,0.890968845,f1_f2,,,,,,2
LN_VTA_7,trial_76_neu_24_f1_f2_acum_r15_l13_task_2_sess_2,Picture,13697.70497,[0],3,2,0,1.061546406,f1_f2,,,,,,2
LN_VTA_7,trial_78_neu_25_f1_f2_acum_r15_l13_task_2_sess_2,Picture,13707.68535,[0],3,2,0,0.781748392,f1_f2,,,,,,2
LN_VTA_7,trial_82_neu_26_f1_f2_acum_r16_l14_task_2_sess_2,Picture,13727.69619,[0],3,1,0,0.565964312,f1_f2,,,,,,1
LN_VTA_7,trial_84_neu_27_f1_f2_acum_r16_l14_task_2_sess_2,Picture,13737.70996,[0],3,1,0,0.434427018,f1_f2,,,,,,1
LN_VTA_7,trial_86_neu_28_f2_f1_acum_r16_l15_task_2_sess_2,Picture,13747.69036,[0],3,1,0,0.40658556,f2_f1,,,,,,2
LN_VTA_7,trial_93_neu_30_f2_f1_acum_r19_l16_task_2_sess_2,Picture,13782.69686,[0],3,1,0,0.582268658,f2_f1,,,,,,2
LN_VTA_7,trial_103_neu_32_f2_f1_acum_r21_l17_task_2_sess_2,Picture,13832.71557,[0],3,2,0,0.730380561,f2_f1,,,,,,1
LN_VTA_7,trial_105_neu_33_f2_f1_acum_r22_l17_task_2_sess_2,Picture,13842.69602,[0],3,1,0,1.235869257,f2_f1,,,,,,2
LN_VTA_7,trial_106_neu_34_f2_f1_acum_r22_l17_task_2_sess_2,Picture,13847.71122,[0],3,2,0,0.526860947,f2_f1,,,,,,1
LN_VTA_7,trial_107_neu_35_f2_f1_acum_r22_l17_task_2_sess_2,Picture,13852.69307,[0],3,2,0,1.080794946,f2_f1,,,,,,1
LN_VTA_7,trial_108_neu_36_f1_f2_acum_r22_l17_task_2_sess_2,Picture,13857.69162,[0],3,1,0,1.057920473,f1_f2,,,,,,1
LN_VTA_7,trial_110_neu_37_f1_f2_acum_r22_l17_task_2_sess_2,Picture,13867.70552,[0],3,1,0,0.930948,f1_f2,,,,,,1
LN_VTA_7,trial_112_neu_38_f2_f1_acum_r23_l17_task_2_sess_2,Picture,13877.7025,[0],3,2,0,0.773092185,f2_f1,,,,,,1
LN_VTA_7,trial_114_neu_39_f1_f2_acum_r23_l18_task_2_sess_2,Picture,13887.71619,[0],3,1,0,0.598780738,f1_f2,,,,,,1
LN_VTA_7,trial_119_neu_40_f2_f1_acum_r26_l18_task_2_sess_2,Picture,13912.69234,[0],3,2,0,0.637036253,f2_f1,,,,,,1
LN_VTA_8,trial_1_neu_1_f1_f2_acum_r0_l0_task_3_sess_2,Picture,[10737.1262844],[0],3,2,0,1.116753649,f1_f2,,,,,,2
LN_VTA_8,trial_9_neu_2_f2_f1_acum_r0_l3_task_3_sess_2,Picture,[10777.13065797],[0],3,2,0,1.147824236,f2_f1,,,,,,1
LN_VTA_8,trial_10_neu_3_f1_f2_acum_r0_l3_task_3_sess_2,Picture,[10782.12920937],[0],3,1,0,0.590951802,f1_f2,,,,,,1
LN_VTA_8,trial_16_neu_4_f1_f2_acum_r2_l3_task_3_sess_2,Picture,[10812.13676676],[0],3,2,0,1.297204653,f1_f2,,,,,,2
LN_VTA_8,trial_18_neu_5_f1_f2_acum_r2_l3_task_3_sess_2,Picture,[10822.11712787],[0],3,2,0,0.651404136,f1_f2,,,,,,2
LN_VTA_8,trial_22_neu_6_f1_f2_acum_r3_l4_task_3_sess_2,Picture,[10842.12775087],[0],3,2,0,0.914039266,f1_f2,,,,,,2
LN_VTA_8,trial_24_neu_7_f1_f2_acum_r3_l5_task_3_sess_2,Picture,[10852.14133039],[0],3,2,0,0.455284324,f1_f2,,,,,,2
LN_VTA_8,trial_26_neu_8_f2_f1_acum_r3_l6_task_3_sess_2,Picture,[10862.13833435],[0],3,1,0,0.602648244,f2_f1,,,,,,2
LN_VTA_8,trial_30_neu_9_f2_f1_acum_r5_l6_task_3_sess_2,Picture,[10882.13228562],[0],3,2,0,0.513337578,f2_f1,,,,,,1
LN_VTA_8,trial_33_neu_10_f2_f1_acum_r6_l7_task_3_sess_2,Picture,[10897.12775201],[0],3,1,0,1.286751939,f2_f1,,,,,,2
LN_VTA_8,trial_37_neu_11_f1_f2_acum_r7_l8_task_3_sess_2,Picture,[10917.13838946],[0],3,1,0,0.636914057,f1_f2,,,,,,1
LN_VTA_8,trial_43_neu_12_f2_f1_acum_r8_l9_task_3_sess_2,Picture,[10947.12922837],[0],3,1,0,1.200308081,f2_f1,,,,,,2
LN_VTA_8,trial_45_neu_13_f2_f1_acum_r8_l9_task_3_sess_2,Picture,[10957.12623613],[0],3,1,0,0.303578949,f2_f1,,,,,,2
LN_VTA_8,trial_46_neu_14_f2_f1_acum_r8_l9_task_3_sess_2,Picture,[10962.12469781],[0],3,2,0,0.667481184,f2_f1,,,,,,1
LN_VTA_8,trial_47_neu_15_f2_f1_acum_r8_l9_task_3_sess_2,Picture,[10967.1232549],[0],3,2,0,0.643915729,f2_f1,,,,,,1
LN_VTA_8,trial_48_neu_16_f1_f2_acum_r8_l9_task_3_sess_2,Picture,[10972.13838794],[0],3,2,0,0.585221416,f1_f2,,,,,,2
LN_VTA_8,trial_50_neu_17_f1_f2_acum_r8_l9_task_3_sess_2,Picture,[10982.11876882],[0],3,1,0,1.241907024,f1_f2,,,,,,1
LN_VTA_8,trial_52_neu_18_f2_f1_acum_r9_l9_task_3_sess_2,Picture,[10992.13236848],[0],3,2,0,0.966713167,f2_f1,,,,,,1
LN_VTA_8,trial_54_neu_19_f1_f2_acum_r9_l10_task_3_sess_2,Picture,[11002.12928539],[0],3,1,0,0.346442527,f1_f2,,,,,,1
LN_VTA_8,trial_59_neu_20_f2_f1_acum_r10_l10_task_3_sess_2,Picture,[11027.13840885],[0],3,1,0,0.3196636,f2_f1,,,,,,2
LN_VTA_8,trial_61_neu_21_f1_f2_acum_r10_l11_task_3_sess_2,Picture,[11037.11871066],[0],3,1,0,0.454927208,f1_f2,,,,,,1
LN_VTA_8,trial_69_neu_22_f2_f1_acum_r11_l15_task_3_sess_2,Picture,[11077.12323096],[0],3,2,0,1.006604075,f2_f1,,,,,,1
LN_VTA_8,trial_70_neu_23_f1_f2_acum_r11_l15_task_3_sess_2,Picture,[11082.13839593],[0],3,2,0,1.234709404,f1_f2,,,,,,2
LN_VTA_8,trial_76_neu_24_f1_f2_acum_r13_l16_task_3_sess_2,Picture,[11112.12938422],[0],3,2,0,0.484318078,f1_f2,,,,,,2
LN_VTA_8,trial_78_neu_25_f1_f2_acum_r13_l16_task_3_sess_2,Picture,[11122.14295728],[0],3,2,0,0.583970655,f1_f2,,,,,,2
LN_VTA_8,trial_82_neu_26_f1_f2_acum_r14_l17_task_3_sess_2,Picture,[11142.13695606],[0],3,2,0,0.160715752,f1_f2,,,,,,2
LN_VTA_8,trial_84_neu_27_f1_f2_acum_r14_l18_task_3_sess_2,Picture,[11152.13393112],[0],3,2,0,0.434124221,f1_f2,,,,,,2
LN_VTA_8,trial_86_neu_28_f2_f1_acum_r14_l18_task_3_sess_2,Picture,[11162.11425916],[0],3,2,0,0.640082294,f2_f1,,,,,,1
LN_VTA_8,trial_90_neu_29_f2_f1_acum_r16_l18_task_3_sess_2,Picture,[11182.12487],[0],3,1,0,1.041129124,f2_f1,,,,,,2
LN_VTA_8,trial_93_neu_30_f2_f1_acum_r16_l19_task_3_sess_2,Picture,[11197.13702144],[0],3,2,0,0.526055002,f2_f1,,,,,,1
LN_VTA_8,trial_97_neu_31_f1_f2_acum_r16_l20_task_3_sess_2,Picture,[11217.11430934],[0],3,2,0,0.457586476,f1_f2,,,,,,2
LN_VTA_8,trial_103_neu_32_f2_f1_acum_r16_l20_task_3_sess_2,Picture,[11247.13854113],[0],3,1,0,0.61530257,f2_f1,,,,,,2
LN_VTA_8,trial_105_neu_33_f2_f1_acum_r17_l20_task_3_sess_2,Picture,[11257.13549149],[0],3,2,0,1.299621788,f2_f1,,,,,,1
LN_VTA_8,trial_106_neu_34_f2_f1_acum_r17_l20_task_3_sess_2,Picture,[11262.13398396],[0],3,1,0,1.051566824,f2_f1,,,,,,2
LN_VTA_8,trial_107_neu_35_f2_f1_acum_r17_l20_task_3_sess_2,Picture,[11267.13246275],[0],3,2,0,0.689164893,f2_f1,,,,,,1
LN_VTA_8,trial_108_neu_36_f1_f2_acum_r17_l20_task_3_sess_2,Picture,[11272.11430705],[0],3,1,0,0.572864338,f1_f2,,,,,,1
LN_VTA_8,trial_112_neu_38_f2_f1_acum_r18_l20_task_3_sess_2,Picture,[11292.12490953],[0],3,2,0,0.49685932,f2_f1,,,,,,1
LN_VTA_8,trial_114_neu_39_f1_f2_acum_r18_l21_task_3_sess_2,Picture,[11302.13850312],[0],3,2,0,0.728897674,f1_f2,,,,,,2
LN_VTA_8,trial_119_neu_40_f2_f1_acum_r19_l21_task_3_sess_2,Picture,[11327.13095826],[0],3,1,0,0.595683632,f2_f1,,,,,,2
LN_VTA_8,trial_2_neu_1_f1_f2_acum_r0_l1_task_3_sess_3,Picture,[11616.0436601],[0],3,1,0,0.993273149,f1_f2,,,,,,1
LN_VTA_8,trial_4_neu_2_f2_f1_acum_r0_l2_task_3_sess_3,Picture,[11626.04052456],[0],3,1,0,0.448898434,f2_f1,,,,,,2
LN_VTA_8,trial_13_neu_4_f1_f2_acum_r1_l4_task_3_sess_3,Picture,[11671.02692869],[0],3,1,0,0.94746579,f1_f2,,,,,,1
LN_VTA_8,trial_19_neu_6_f1_f2_acum_r3_l4_task_3_sess_3,Picture,[11701.03451574],[0],3,1,0,1.168737646,f1_f2,,,,,,1
LN_VTA_8,trial_22_neu_7_f1_f2_acum_r3_l5_task_3_sess_3,Picture,[11716.02999012],[0],3,1,0,0.808431656,f1_f2,,,,,,1
LN_VTA_8,trial_27_neu_8_f2_f1_acum_r4_l5_task_3_sess_3,Picture,[11741.03912004],[0],3,2,0,1.36557511,f2_f1,,,,,,1
LN_VTA_8,trial_32_neu_9_f2_f1_acum_r4_l5_task_3_sess_3,Picture,[11766.03155998],[0],3,1,0,0.533622472,f2_f1,,,,,,2
LN_VTA_8,trial_34_neu_10_f2_f1_acum_r4_l5_task_3_sess_3,Picture,[11776.02850312],[0],3,1,0,1.19763665,f2_f1,,,,,,2
LN_VTA_8,trial_35_neu_11_f1_f2_acum_r4_l5_task_3_sess_3,Picture,[11781.02697544],[0],3,2,0,0.396326783,f1_f2,,,,,,2
LN_VTA_8,trial_38_neu_13_f2_f1_acum_r4_l5_task_3_sess_3,Picture,[11796.03908849],[0],3,2,0,0.745376882,f2_f1,,,,,,1
LN_VTA_8,trial_39_neu_14_f2_f1_acum_r4_l5_task_3_sess_3,Picture,[11801.02089631],[0],3,2,0,0.800787973,f2_f1,,,,,,1
LN_VTA_8,trial_41_neu_15_f2_f1_acum_r4_l5_task_3_sess_3,Picture,[11811.03472214],[0],3,1,0,1.296563213,f2_f1,,,,,,2
LN_VTA_8,trial_46_neu_16_f1_f2_acum_r4_l6_task_3_sess_3,Picture,[11836.02698951],[0],3,1,0,0.585831306,f1_f2,,,,,,1
LN_VTA_8,trial_51_neu_17_f1_f2_acum_r4_l7_task_3_sess_3,Picture,[11861.03607306],[0],3,2,0,0.45716265,f1_f2,,,,,,2
LN_VTA_8,trial_52_neu_18_f2_f1_acum_r4_l7_task_3_sess_3,Picture,[11866.03456059],[0],3,2,0,0.868058385,f2_f1,,,,,,1
LN_VTA_8,trial_54_neu_19_f1_f2_acum_r5_l7_task_3_sess_3,Picture,[11876.03158165],[0],3,1,0,0.673540368,f1_f2,,,,,,1
LN_VTA_8,trial_56_neu_20_f2_f1_acum_r6_l7_task_3_sess_3,Picture,[11886.02855899],[0],3,1,0,0.632712673,f2_f1,,,,,,2
LN_VTA_8,trial_64_neu_22_f2_f1_acum_r7_l10_task_3_sess_3,Picture,[11926.03312224],[0],3,2,0,0.420822754,f2_f1,,,,,,1
LN_VTA_8,trial_72_neu_23_f1_f2_acum_r9_l10_task_3_sess_3,Picture,[11966.02103885],[0],3,1,0,1.191218071,f1_f2,,,,,,1
LN_VTA_8,trial_73_neu_24_f1_f2_acum_r9_l10_task_3_sess_3,Picture,[11971.03617151],[0],3,2,0,0.613994983,f1_f2,,,,,,2
LN_VTA_8,trial_76_neu_25_f1_f2_acum_r10_l10_task_3_sess_3,Picture,[11986.03164361],[0],3,1,0,0.741129124,f1_f2,,,,,,1
LN_VTA_8,trial_79_neu_26_f1_f2_acum_r12_l10_task_3_sess_3,Picture,[12001.02714764],[0],3,2,0,1.449816216,f1_f2,,,,,,2
LN_VTA_8,trial_82_neu_27_f1_f2_acum_r12_l11_task_3_sess_3,Picture,[12016.03919606],[0],3,2,0,0.825893454,f1_f2,,,,,,2
LN_VTA_8,trial_87_neu_28_f2_f1_acum_r13_l12_task_3_sess_3,Picture,[12041.03167744],[0],3,2,0,0.765668048,f2_f1,,,,,,1
LN_VTA_8,trial_92_neu_29_f2_f1_acum_r13_l13_task_3_sess_3,Picture,[12066.04071575],[0],3,1,0,0.931944466,f2_f1,,,,,,2
LN_VTA_8,trial_94_neu_30_f2_f1_acum_r13_l14_task_3_sess_3,Picture,[12076.02108294],[0],3,1,0,0.606938954,f2_f1,,,,,,2
LN_VTA_8,trial_95_neu_31_f1_f2_acum_r13_l14_task_3_sess_3,Picture,[12081.03638323],[0],3,1,0,0.906364984,f1_f2,,,,,,1
LN_VTA_8,trial_96_neu_32_f2_f1_acum_r13_l14_task_3_sess_3,Picture,[12086.03468679],[0],3,2,0,0.453862703,f2_f1,,,,,,1
LN_VTA_8,trial_98_neu_33_f2_f1_acum_r13_l14_task_3_sess_3,Picture,[12096.03166147],[0],3,2,0,0.729135624,f2_f1,,,,,,1
LN_VTA_8,trial_99_neu_34_f2_f1_acum_r13_l14_task_3_sess_3,Picture,[12101.03017599],[0],3,1,0,0.787919074,f2_f1,,,,,,2
LN_VTA_8,trial_101_neu_35_f2_f1_acum_r13_l14_task_3_sess_3,Picture,[12111.02718869],[0],3,1,0,0.866570625,f2_f1,,,,,,2
LN_VTA_8,trial_106_neu_36_f1_f2_acum_r14_l15_task_3_sess_3,Picture,[12136.03622624],[0],3,1,0,0.755199179,f1_f2,,,,,,1
LN_VTA_8,trial_111_neu_37_f1_f2_acum_r15_l16_task_3_sess_3,Picture,[12161.04533184],[0],3,2,0,0.468417402,f1_f2,,,,,,2
LN_VTA_8,trial_112_neu_38_f2_f1_acum_r15_l16_task_3_sess_3,Picture,[12166.02731336],[0],3,1,0,0.82185818,f2_f1,,,,,,2
LN_VTA_8,trial_114_neu_39_f1_f2_acum_r15_l16_task_3_sess_3,Picture,[12176.04078949],[0],3,1,0,0.845748442,f1_f2,,,,,,1
LN_VTA_8,trial_116_neu_40_f2_f1_acum_r15_l16_task_3_sess_3,Picture,[12186.02108332],[0],3,2,0,0.7229721,f2_f1,,,,,,1
LN_VTA_9,trial_1_neu_1_f1_f2_acum_r0_l0_task_1_sess_1,Picture,[3734.73056963],[0],3,1,0,0.694046771,f1_f2,,,,,,1
LN_VTA_9,trial_2_neu_2_f2_f1_acum_r0_l0_task_1_sess_1,Picture,[3739.7288823],[0],3,2,0,0.783823953,f2_f1,,,,,,1
LN_VTA_9,trial_4_neu_3_f1_f2_acum_r1_l0_task_1_sess_1,Picture,[3749.72593414],[0],3,1,0,0.859316457,f1_f2,,,,,,1
LN_VTA_9,trial_5_neu_4_f1_f2_acum_r1_l0_task_1_sess_1,Picture,[3754.7410851],[0],3,1,0,0.839667993,f1_f2,,,,,,1
LN_VTA_9,trial_17_neu_6_f1_f2_acum_r4_l2_task_1_sess_1,Picture,[3814.73980335],[0],3,1,0,0.790616206,f1_f2,,,,,,1
LN_VTA_9,trial_19_neu_7_f1_f2_acum_r5_l2_task_1_sess_1,Picture,[3824.73685329],[0],3,2,0,1.094565475,f1_f2,,,,,,2
LN_VTA_9,trial_20_neu_8_f1_f2_acum_r5_l2_task_1_sess_1,Picture,[3829.73524465],[0],3,1,0,0.760731658,f1_f2,,,,,,1
LN_VTA_9,trial_22_neu_9_f1_f2_acum_r5_l2_task_1_sess_1,Picture,[3839.7323364],[0],3,1,0,0.624182233,f1_f2,,,,,,1
LN_VTA_9,trial_23_neu_10_f1_f2_acum_r5_l2_task_1_sess_1,Picture,[3844.73081366],[0],3,2,0,0.931016185,f1_f2,,,,,,2
LN_VTA_9,trial_24_neu_11_f2_f1_acum_r5_l2_task_1_sess_1,Picture,[3849.72934794],[0],3,2,0,0.806299512,f2_f1,,,,,,1
LN_VTA_9,trial_26_neu_12_f2_f1_acum_r5_l2_task_1_sess_1,Picture,[3859.72628803],[0],3,2,0,0.869823182,f2_f1,,,,,,1
LN_VTA_9,trial_27_neu_13_f1_f2_acum_r5_l2_task_1_sess_1,Picture,[3864.74151576],[0],3,1,0,0.909365282,f1_f2,,,,,,1
LN_VTA_9,trial_31_neu_14_f2_f1_acum_r6_l2_task_1_sess_1,Picture,[3884.73553277],[0],3,2,0,0.513102143,f2_f1,,,,,,1
LN_VTA_9,trial_39_neu_15_f1_f2_acum_r8_l4_task_1_sess_1,Picture,[3924.74020171],[0],3,1,0,0.962981856,f1_f2,,,,,,1
LN_VTA_9,trial_41_neu_16_f2_f1_acum_r8_l4_task_1_sess_1,Picture,[3934.73723834],[0],3,2,0,0.598454039,f2_f1,,,,,,1
LN_VTA_9,trial_45_neu_18_f2_f1_acum_r9_l4_task_1_sess_1,Picture,[3954.73123103],[0],3,2,0,0.462697151,f2_f1,,,,,,1
LN_VTA_9,trial_46_neu_19_f2_f1_acum_r9_l4_task_1_sess_1,Picture,[3959.74640669],[0],3,2,0,0.583101242,f2_f1,,,,,,1
LN_VTA_9,trial_57_neu_20_f2_f1_acum_r13_l5_task_1_sess_1,Picture,[4014.74666251],[0],3,2,0,0.828029669,f2_f1,,,,,,1
LN_VTA_9,trial_61_neu_21_f1_f2_acum_r14_l5_task_1_sess_1,Picture,[4034.74061756],[0],3,1,0,0.699780218,f1_f2,,,,,,1
LN_VTA_9,trial_62_neu_22_f2_f1_acum_r14_l5_task_1_sess_1,Picture,[4039.72253022],[0],3,2,0,0.621241292,f2_f1,,,,,,1
LN_VTA_9,trial_64_neu_23_f1_f2_acum_r15_l5_task_1_sess_1,Picture,[4049.73612157],[0],3,2,0,1.177192525,f1_f2,,,,,,2
LN_VTA_9,trial_65_neu_24_f1_f2_acum_r15_l5_task_1_sess_1,Picture,[4054.75144206],[0],3,1,0,0.484464368,f1_f2,,,,,,1
LN_VTA_9,trial_73_neu_25_f2_f1_acum_r17_l9_task_1_sess_1,Picture,[4094.72271115],[0],3,2,0,0.974031575,f2_f1,,,,,,1
LN_VTA_9,trial_77_neu_26_f1_f2_acum_r18_l9_task_1_sess_1,Picture,[4114.73339995],[0],3,1,0,0.612180329,f1_f2,,,,,,1
LN_VTA_9,trial_79_neu_27_f1_f2_acum_r19_l9_task_1_sess_1,Picture,[4124.73041226],[0],3,1,0,1.190013764,f1_f2,,,,,,1
LN_VTA_9,trial_80_neu_28_f1_f2_acum_r19_l9_task_1_sess_1,Picture,[4129.72888382],[0],3,2,0,1.250888801,f1_f2,,,,,,2
LN_VTA_9,trial_82_neu_29_f1_f2_acum_r19_l9_task_1_sess_1,Picture,[4139.7425683],[0],3,1,0,0.830095777,f1_f2,,,,,,1
LN_VTA_9,trial_83_neu_30_f1_f2_acum_r19_l9_task_1_sess_1,Picture,[4144.74108966],[0],3,1,0,0.565578946,f1_f2,,,,,,1
LN_VTA_9,trial_84_neu_31_f2_f1_acum_r19_l9_task_1_sess_1,Picture,[4149.72290729],[0],3,2,0,0.971228045,f2_f1,,,,,,1
LN_VTA_9,trial_86_neu_32_f2_f1_acum_r19_l10_task_1_sess_1,Picture,[4159.73658113],[0],3,2,0,0.908086959,f2_f1,,,,,,1
LN_VTA_9,trial_87_neu_33_f1_f2_acum_r19_l10_task_1_sess_1,Picture,[4164.71840446],[0],3,1,0,0.518108052,f1_f2,,,,,,1
LN_VTA_9,trial_91_neu_34_f2_f1_acum_r20_l11_task_1_sess_1,Picture,[4184.72912824],[0],3,2,0,0.919990984,f2_f1,,,,,,1
LN_VTA_9,trial_99_neu_35_f1_f2_acum_r22_l13_task_1_sess_1,Picture,[4224.73382834],[0],3,1,0,1.038071629,f1_f2,,,,,,1
