Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time,Stimuli_Order,High_Reward_Chosen,High_Loss_Chosen,m1_rp_all_fit_chosen_value,m2_rp_individual_fit_chosen_value,m3_rp_good_patients_chosen_value,correct decisions
LN_VTA_7,trial_30_los_11_f1_f2_acum_r5_l1_task_2_sess_1,Picture,12130.64512,[0],2,2,0,1.322634885,f1_f2,,0.0,,,,2
LN_VTA_7,trial_32_los_12_f2_f1_acum_r5_l1_task_2_sess_1,Picture,12140.64218,[0],2,1,-1,0.479436637,f2_f1,,0.0,,,,2
LN_VTA_7,trial_36_los_13_f1_f2_acum_r7_l2_task_2_sess_1,Picture,12160.65311,[0],2,2,-1,0.819260589,f1_f2,,0.0,,,,2
LN_VTA_7,trial_44_los_16_f2_f1_acum_r8_l3_task_2_sess_1,Picture,12200.64136,[0],2,1,0,0.380717478,f2_f1,,0.0,,,,2
LN_VTA_7,trial_50_los_17_f2_f1_acum_r10_l3_task_2_sess_1,Picture,12230.6493,[0],2,1,0,0.976401025,f2_f1,,0.0,,,,2
LN_VTA_7,trial_55_los_18_f2_f1_acum_r13_l3_task_2_sess_1,Picture,12255.64198,[0],2,1,0,1.005757058,f2_f1,,0.0,,,,2
LN_VTA_7,trial_56_los_19_f1_f2_acum_r13_l3_task_2_sess_1,Picture,12260.64051,[0],2,2,-1,0.965416602,f1_f2,,0.0,,,,2
LN_VTA_7,trial_66_los_21_f2_f1_acum_r13_l4_task_2_sess_1,Picture,12310.64262,[0],2,2,-1,0.998367779,f2_f1,,1.0,,,,1
LN_VTA_7,trial_68_los_22_f1_f2_acum_r14_l5_task_2_sess_1,Picture,12320.63971,[0],2,1,0,1.092162906,f1_f2,,1.0,,,,1
LN_VTA_7,trial_69_los_23_f1_f2_acum_r14_l5_task_2_sess_1,Picture,12325.65491,[0],2,2,0,1.099869392,f1_f2,,0.0,,,,2
LN_VTA_7,trial_70_los_24_f2_f1_acum_r14_l5_task_2_sess_1,Picture,12330.63679,[0],2,2,-1,1.051899994,f2_f1,,1.0,,,,1
LN_VTA_7,trial_71_los_25_f1_f2_acum_r14_l6_task_2_sess_1,Picture,12335.63536,[0],2,1,0,0.807491226,f1_f2,,1.0,,,,1
LN_VTA_7,trial_74_los_26_f1_f2_acum_r15_l6_task_2_sess_1,Picture,12350.64765,[0],2,1,-1,0.527279075,f1_f2,,1.0,,,,1
LN_VTA_7,trial_75_los_27_f1_f2_acum_r15_l7_task_2_sess_1,Picture,12355.6462,[0],2,2,0,0.723746765,f1_f2,,0.0,,,,2
LN_VTA_7,trial_81_los_28_f2_f1_acum_r17_l7_task_2_sess_1,Picture,12385.63758,[0],2,2,0,1.091550728,f2_f1,,1.0,,,,1
LN_VTA_7,trial_85_los_29_f2_f1_acum_r17_l7_task_2_sess_1,Picture,12405.64824,[0],2,1,0,0.401385944,f2_f1,,0.0,,,,2
LN_VTA_7,trial_88_los_30_f2_f1_acum_r17_l7_task_2_sess_1,Picture,12420.64389,[0],2,2,-1,0.270364657,f2_f1,,1.0,,,,1
LN_VTA_7,trial_90_los_31_f1_f2_acum_r17_l8_task_2_sess_1,Picture,12430.6411,[0],2,2,0,0.725227129,f1_f2,,0.0,,,,2
LN_VTA_7,trial_92_los_32_f2_f1_acum_r17_l8_task_2_sess_1,Picture,12440.63806,[0],2,1,-1,0.63901343,f2_f1,,0.0,,,,2
LN_VTA_7,trial_100_los_35_f2_f1_acum_r19_l9_task_2_sess_1,Picture,12480.64303,[0],2,1,-1,1.113180509,f2_f1,,0.0,,,,2
LN_VTA_7,trial_104_los_36_f2_f1_acum_r20_l10_task_2_sess_1,Picture,12500.63724,[0],2,2,-1,0.770586265,f2_f1,,1.0,,,,1
LN_VTA_7,trial_110_los_37_f2_f1_acum_r21_l11_task_2_sess_1,Picture,12530.64515,[0],2,1,0,0.758210426,f2_f1,,0.0,,,,2
LN_VTA_7,trial_115_los_38_f2_f1_acum_r24_l11_task_2_sess_1,Picture,12555.63785,[0],2,1,0,0.856246515,f2_f1,,0.0,,,,2
LN_VTA_7,trial_116_los_39_f1_f2_acum_r24_l11_task_2_sess_1,Picture,12560.65313,[0],2,1,-1,1.372668887,f1_f2,,1.0,,,,1
LN_VTA_7,trial_119_los_40_f1_f2_acum_r24_l12_task_2_sess_1,Picture,12575.64873,[0],2,2,0,0.406295341,f1_f2,,0.0,,,,2
LN_VTA_7,trial_2_los_1_f2_f1_acum_r0_l0_task_2_sess_2,Picture,12865.86412,[0],2,2,-1,0.472841992,f2_f1,,1.0,,,,1
LN_VTA_7,trial_3_los_2_f2_f1_acum_r0_l1_task_2_sess_2,Picture,12870.86266,[0],2,1,0,0.525128945,f2_f1,,0.0,,,,2
LN_VTA_7,trial_4_los_3_f1_f2_acum_r0_l1_task_2_sess_2,Picture,12875.84454,[0],2,2,0,0.367327107,f1_f2,,0.0,,,,2
LN_VTA_7,trial_6_los_4_f1_f2_acum_r1_l1_task_2_sess_2,Picture,12885.8583,[0],2,1,-1,0.456055848,f1_f2,,1.0,,,,1
LN_VTA_7,trial_7_los_5_f2_f1_acum_r1_l2_task_2_sess_2,Picture,12890.84019,[0],2,2,0,0.766631721,f2_f1,,1.0,,,,1
LN_VTA_7,trial_19_los_9_f1_f2_acum_r1_l2_task_2_sess_2,Picture,12950.85597,[0],2,1,-1,0.265940859,f1_f2,,1.0,,,,1
LN_VTA_7,trial_23_los_10_f1_f2_acum_r2_l3_task_2_sess_2,Picture,12970.85026,[0],2,1,-1,0.989466016,f1_f2,,1.0,,,,1
LN_VTA_7,trial_25_los_11_f2_f1_acum_r2_l4_task_2_sess_2,Picture,12980.84722,[0],2,2,-1,0.31453897,f2_f1,,1.0,,,,1
LN_VTA_7,trial_31_los_12_f1_f2_acum_r4_l5_task_2_sess_2,Picture,13010.85514,[0],2,1,-1,0.400252816,f1_f2,,1.0,,,,1
LN_VTA_7,trial_36_los_13_f1_f2_acum_r6_l6_task_2_sess_2,Picture,13035.8479,[0],2,2,-1,0.454104709,f1_f2,,0.0,,,,2
LN_VTA_7,trial_38_los_14_f2_f1_acum_r6_l7_task_2_sess_2,Picture,13045.86162,[0],2,2,0,0.555154173,f2_f1,,1.0,,,,1
LN_VTA_7,trial_39_los_15_f2_f1_acum_r6_l7_task_2_sess_2,Picture,13050.86019,[0],2,1,-1,0.468219203,f2_f1,,0.0,,,,2
LN_VTA_7,trial_40_los_16_f1_f2_acum_r6_l8_task_2_sess_2,Picture,13055.84209,[0],2,2,0,0.68474223,f1_f2,,0.0,,,,2
LN_VTA_7,trial_41_los_17_f1_f2_acum_r6_l8_task_2_sess_2,Picture,13060.85728,[0],2,1,-1,0.506463885,f1_f2,,1.0,,,,1
LN_VTA_7,trial_53_los_19_f1_f2_acum_r7_l9_task_2_sess_2,Picture,13120.85647,[0],2,1,-1,0.421685696,f1_f2,,1.0,,,,1
LN_VTA_7,trial_2_los_1_f2_f1_acum_r0_l0_task_2_sess_2,Picture,13327.69614,[0],2,1,-1,0.594963226,f2_f1,,0.0,,,,2
LN_VTA_7,trial_3_los_2_f2_f1_acum_r0_l1_task_2_sess_2,Picture,13332.69469,[0],2,1,0,0.449453981,f2_f1,,0.0,,,,2
LN_VTA_7,trial_4_los_3_f1_f2_acum_r0_l1_task_2_sess_2,Picture,13337.7099,[0],2,1,-1,0.649561288,f1_f2,,1.0,,,,1
LN_VTA_7,trial_6_los_4_f1_f2_acum_r1_l2_task_2_sess_2,Picture,13347.6903,[0],2,2,0,1.005762759,f1_f2,,0.0,,,,2
LN_VTA_7,trial_7_los_5_f2_f1_acum_r1_l2_task_2_sess_2,Picture,13352.70553,[0],2,1,-1,0.620603048,f2_f1,,0.0,,,,2
LN_VTA_7,trial_17_los_8_f1_f2_acum_r3_l3_task_2_sess_2,Picture,13402.69096,[0],2,1,0,0.694703378,f1_f2,,1.0,,,,1
LN_VTA_7,trial_19_los_9_f1_f2_acum_r3_l3_task_2_sess_2,Picture,13412.70471,[0],2,1,-1,0.788796326,f1_f2,,1.0,,,,1
LN_VTA_7,trial_23_los_10_f1_f2_acum_r4_l4_task_2_sess_2,Picture,13432.71552,[0],2,1,-1,0.706151163,f1_f2,,1.0,,,,1
LN_VTA_7,trial_25_los_11_f2_f1_acum_r4_l5_task_2_sess_2,Picture,13442.69593,[0],2,2,-1,0.375199134,f2_f1,,1.0,,,,1
LN_VTA_7,trial_31_los_12_f1_f2_acum_r6_l6_task_2_sess_2,Picture,13472.70388,[0],2,1,-1,0.490897345,f1_f2,,1.0,,,,1
LN_VTA_7,trial_36_los_13_f1_f2_acum_r8_l7_task_2_sess_2,Picture,13497.69658,[0],2,2,-1,0.58194765,f1_f2,,0.0,,,,2
LN_VTA_7,trial_38_los_14_f2_f1_acum_r8_l8_task_2_sess_2,Picture,13507.69365,[0],2,2,0,0.62719142,f2_f1,,1.0,,,,1
LN_VTA_7,trial_39_los_15_f2_f1_acum_r8_l8_task_2_sess_2,Picture,13512.69222,[0],2,1,-1,0.715574446,f2_f1,,0.0,,,,2
LN_VTA_7,trial_40_los_16_f1_f2_acum_r8_l9_task_2_sess_2,Picture,13517.70743,[0],2,2,0,0.604821742,f1_f2,,0.0,,,,2
LN_VTA_7,trial_41_los_17_f1_f2_acum_r8_l9_task_2_sess_2,Picture,13522.70597,[0],2,1,-1,0.500890613,f1_f2,,1.0,,,,1
LN_VTA_7,trial_49_los_18_f2_f1_acum_r9_l10_task_2_sess_2,Picture,13562.69431,[0],2,1,0,0.81649353,f2_f1,,0.0,,,,2
LN_VTA_7,trial_53_los_19_f1_f2_acum_r9_l10_task_2_sess_2,Picture,13582.70514,[0],2,1,-1,0.496491523,f1_f2,,1.0,,,,1
LN_VTA_7,trial_60_los_20_f2_f1_acum_r12_l11_task_2_sess_2,Picture,13617.69492,[0],2,2,-1,0.900615447,f2_f1,,1.0,,,,1
LN_VTA_7,trial_62_los_21_f2_f1_acum_r12_l12_task_2_sess_2,Picture,13627.70869,[0],2,2,-1,0.576763428,f2_f1,,1.0,,,,1
LN_VTA_7,trial_63_los_22_f2_f1_acum_r12_l13_task_2_sess_2,Picture,13632.70724,[0],2,1,0,0.539316231,f2_f1,,0.0,,,,2
LN_VTA_7,trial_64_los_23_f1_f2_acum_r12_l13_task_2_sess_2,Picture,13637.68909,[0],2,2,0,0.479916344,f1_f2,,0.0,,,,2
LN_VTA_7,trial_66_los_24_f1_f2_acum_r13_l13_task_2_sess_2,Picture,13647.70289,[0],2,2,0,0.800611114,f1_f2,,0.0,,,,2
LN_VTA_7,trial_74_los_26_f2_f1_acum_r15_l13_task_2_sess_2,Picture,13687.70787,[0],2,1,0,1.410142122,f2_f1,,0.0,,,,2
LN_VTA_7,trial_75_los_27_f2_f1_acum_r15_l13_task_2_sess_2,Picture,13692.68971,[0],2,1,0,1.110556943,f2_f1,,0.0,,,,2
LN_VTA_7,trial_77_los_28_f1_f2_acum_r15_l13_task_2_sess_2,Picture,13702.70354,[0],2,1,0,0.901197976,f1_f2,,1.0,,,,1
LN_VTA_7,trial_79_los_29_f1_f2_acum_r15_l13_task_2_sess_2,Picture,13712.70061,[0],2,1,-1,0.761980993,f1_f2,,1.0,,,,1
LN_VTA_7,trial_83_los_30_f1_f2_acum_r16_l14_task_2_sess_2,Picture,13732.69477,[0],2,2,0,0.55393932,f1_f2,,0.0,,,,2
LN_VTA_7,trial_85_los_31_f2_f1_acum_r16_l14_task_2_sess_2,Picture,13742.70846,[0],2,2,-1,0.466996747,f2_f1,,1.0,,,,1
LN_VTA_7,trial_91_los_32_f1_f2_acum_r18_l15_task_2_sess_2,Picture,13772.69976,[0],2,2,-1,0.379896046,f1_f2,,0.0,,,,2
LN_VTA_7,trial_100_los_36_f1_f2_acum_r20_l16_task_2_sess_2,Picture,13817.70333,[0],2,2,0,0.432653393,f1_f2,,0.0,,,,2
LN_VTA_7,trial_101_los_37_f1_f2_acum_r20_l16_task_2_sess_2,Picture,13822.70185,[0],2,1,-1,0.566005745,f1_f2,,1.0,,,,1
LN_VTA_7,trial_109_los_38_f2_f1_acum_r22_l17_task_2_sess_2,Picture,13862.70685,[0],2,1,0,1.184887434,f2_f1,,0.0,,,,2
LN_VTA_7,trial_113_los_39_f1_f2_acum_r23_l17_task_2_sess_2,Picture,13882.70102,[0],2,2,-1,0.86903117,f1_f2,,0.0,,,,2
LN_VTA_7,trial_120_los_40_f2_f1_acum_r26_l18_task_2_sess_2,Picture,13917.7075,[0],2,1,0,0.682485097,f2_f1,,0.0,,,,2
LN_VTA_8,trial_2_los_1_f2_f1_acum_r0_l0_task_3_sess_2,Picture,[10742.14130721],[0],2,1,-1,0.330161358,f2_f1,,0.0,,,,2
LN_VTA_8,trial_3_los_2_f2_f1_acum_r0_l1_task_3_sess_2,Picture,[10747.12308803],[0],2,2,0,0.808261175,f2_f1,,1.0,,,,1
LN_VTA_8,trial_4_los_3_f1_f2_acum_r0_l1_task_3_sess_2,Picture,[10752.12163486],[0],2,1,-1,0.437379884,f1_f2,,1.0,,,,1
LN_VTA_8,trial_6_los_4_f1_f2_acum_r0_l2_task_3_sess_2,Picture,[10762.13528851],[0],2,1,-1,1.165081724,f1_f2,,1.0,,,,1
LN_VTA_8,trial_7_los_5_f2_f1_acum_r0_l3_task_3_sess_2,Picture,[10767.1337194],[0],2,2,0,0.938432986,f2_f1,,1.0,,,,1
LN_VTA_8,trial_14_los_6_f2_f1_acum_r2_l3_task_3_sess_2,Picture,[10802.12317432],[0],2,1,0,1.116394633,f2_f1,,0.0,,,,2
LN_VTA_8,trial_15_los_7_f2_f1_acum_r2_l3_task_3_sess_2,Picture,[10807.12168542],[0],2,2,0,1.084790368,f2_f1,,1.0,,,,1
LN_VTA_8,trial_17_los_8_f1_f2_acum_r2_l3_task_3_sess_2,Picture,[10817.11857648],[0],2,1,0,0.585422115,f1_f2,,1.0,,,,1
LN_VTA_8,trial_19_los_9_f1_f2_acum_r2_l3_task_3_sess_2,Picture,[10827.13226509],[0],2,1,-1,0.353002319,f1_f2,,1.0,,,,1
LN_VTA_8,trial_23_los_10_f1_f2_acum_r3_l4_task_3_sess_2,Picture,[10847.12621446],[0],2,1,-1,0.78831135,f1_f2,,1.0,,,,1
LN_VTA_8,trial_25_los_11_f2_f1_acum_r3_l5_task_3_sess_2,Picture,[10857.1231899],[0],2,2,-1,0.691164665,f2_f1,,1.0,,,,1
LN_VTA_8,trial_31_los_12_f1_f2_acum_r5_l6_task_3_sess_2,Picture,[10887.13082028],[0],2,1,-1,1.221349589,f1_f2,,1.0,,,,1
LN_VTA_8,trial_36_los_13_f1_f2_acum_r7_l7_task_3_sess_2,Picture,[10912.12320929],[0],2,2,-1,0.984293561,f1_f2,,0.0,,,,2
LN_VTA_8,trial_38_los_14_f2_f1_acum_r7_l8_task_3_sess_2,Picture,[10922.13684925],[0],2,2,0,0.815772009,f2_f1,,1.0,,,,1
LN_VTA_8,trial_39_los_15_f2_f1_acum_r7_l8_task_3_sess_2,Picture,[10927.11861145],[0],2,2,0,1.226940474,f2_f1,,1.0,,,,1
LN_VTA_8,trial_40_los_16_f1_f2_acum_r7_l8_task_3_sess_2,Picture,[10932.13382431],[0],2,1,-1,0.90439125,f1_f2,,1.0,,,,1
LN_VTA_8,trial_41_los_17_f1_f2_acum_r7_l9_task_3_sess_2,Picture,[10937.13228638],[0],2,2,0,0.22378345,f1_f2,,0.0,,,,2
LN_VTA_8,trial_53_los_19_f1_f2_acum_r9_l9_task_3_sess_2,Picture,[10997.13082979],[0],2,2,-1,0.753561084,f1_f2,,0.0,,,,2
LN_VTA_8,trial_60_los_20_f2_f1_acum_r10_l10_task_3_sess_2,Picture,[11032.1369017],[0],2,2,-1,1.025076023,f2_f1,,1.0,,,,1
LN_VTA_8,trial_62_los_21_f2_f1_acum_r10_l11_task_3_sess_2,Picture,[11042.13388057],[0],2,2,-1,0.372328759,f2_f1,,1.0,,,,1
LN_VTA_8,trial_63_los_22_f2_f1_acum_r10_l12_task_3_sess_2,Picture,[11047.13233959],[0],2,2,0,0.460536339,f2_f1,,1.0,,,,1
LN_VTA_8,trial_64_los_23_f1_f2_acum_r10_l12_task_3_sess_2,Picture,[11052.13080812],[0],2,1,-1,0.354902691,f1_f2,,1.0,,,,1
LN_VTA_8,trial_66_los_24_f1_f2_acum_r10_l13_task_3_sess_2,Picture,[11062.1277828],[0],2,1,-1,0.689075186,f1_f2,,1.0,,,,1
LN_VTA_8,trial_67_los_25_f2_f1_acum_r10_l14_task_3_sess_2,Picture,[11067.14293257],[0],2,1,-1,0.530535008,f2_f1,,0.0,,,,2
LN_VTA_8,trial_74_los_26_f2_f1_acum_r13_l15_task_3_sess_2,Picture,[11102.13239319],[0],2,2,-1,0.555551923,f2_f1,,1.0,,,,1
LN_VTA_8,trial_75_los_27_f2_f1_acum_r13_l16_task_3_sess_2,Picture,[11107.14754675],[0],2,1,0,0.360489585,f2_f1,,0.0,,,,2
LN_VTA_8,trial_77_los_28_f1_f2_acum_r13_l16_task_3_sess_2,Picture,[11117.1278288],[0],2,1,0,0.537676372,f1_f2,,1.0,,,,1
LN_VTA_8,trial_79_los_29_f1_f2_acum_r13_l16_task_3_sess_2,Picture,[11127.12480462],[0],2,1,-1,1.248436787,f1_f2,,1.0,,,,1
LN_VTA_8,trial_83_los_30_f1_f2_acum_r14_l17_task_3_sess_2,Picture,[11147.11874145],[0],2,1,-1,1.069589478,f1_f2,,1.0,,,,1
LN_VTA_8,trial_91_los_32_f1_f2_acum_r16_l18_task_3_sess_2,Picture,[11187.12332408],[0],2,2,-1,0.45952657,f1_f2,,0.0,,,,2
LN_VTA_8,trial_96_los_33_f1_f2_acum_r16_l19_task_3_sess_2,Picture,[11212.13244602],[0],2,1,-1,0.500932036,f1_f2,,1.0,,,,1
LN_VTA_8,trial_98_los_34_f2_f1_acum_r16_l20_task_3_sess_2,Picture,[11222.12942071],[0],2,1,0,1.07479626,f2_f1,,0.0,,,,2
LN_VTA_8,trial_99_los_35_f2_f1_acum_r16_l20_task_3_sess_2,Picture,[11227.12788239],[0],2,2,0,0.553314391,f2_f1,,1.0,,,,1
LN_VTA_8,trial_100_los_36_f1_f2_acum_r16_l20_task_3_sess_2,Picture,[11232.12635168],[0],2,2,0,0.523464345,f1_f2,,0.0,,,,2
LN_VTA_8,trial_101_los_37_f1_f2_acum_r16_l20_task_3_sess_2,Picture,[11237.12485784],[0],2,2,0,0.561441197,f1_f2,,0.0,,,,2
LN_VTA_8,trial_109_los_38_f2_f1_acum_r17_l20_task_3_sess_2,Picture,[11277.12942147],[0],2,1,0,0.756578987,f2_f1,,0.0,,,,2
LN_VTA_8,trial_113_los_39_f1_f2_acum_r18_l20_task_3_sess_2,Picture,[11297.12337122],[0],2,1,-1,0.443460734,f1_f2,,1.0,,,,1
LN_VTA_8,trial_1_los_1_f2_f1_acum_r0_l0_task_3_sess_3,Picture,[11611.02858142],[0],2,2,-1,1.274885206,f2_f1,,1.0,,,,1
LN_VTA_8,trial_3_los_2_f2_f1_acum_r0_l1_task_3_sess_3,Picture,[11621.02537061],[0],2,2,-1,1.124231412,f2_f1,,1.0,,,,1
LN_VTA_8,trial_5_los_3_f1_f2_acum_r0_l2_task_3_sess_3,Picture,[11631.03903794],[0],2,1,0,1.203981298,f1_f2,,1.0,,,,1
LN_VTA_8,trial_6_los_4_f1_f2_acum_r0_l2_task_3_sess_3,Picture,[11636.02086324],[0],2,2,0,1.219821347,f1_f2,,0.0,,,,2
LN_VTA_8,trial_7_los_5_f2_f1_acum_r0_l2_task_3_sess_3,Picture,[11641.01930515],[0],2,2,-1,1.302989965,f2_f1,,1.0,,,,1
LN_VTA_8,trial_9_los_6_f2_f1_acum_r1_l3_task_3_sess_3,Picture,[11651.03304432],[0],2,2,-1,1.338268968,f2_f1,,1.0,,,,1
LN_VTA_8,trial_20_los_7_f2_f1_acum_r3_l4_task_3_sess_3,Picture,[11706.03297666],[0],2,2,-1,0.886923749,f2_f1,,1.0,,,,1
LN_VTA_8,trial_21_los_8_f1_f2_acum_r3_l5_task_3_sess_3,Picture,[11711.03153641],[0],2,1,0,0.91222974,f1_f2,,1.0,,,,1
LN_VTA_8,trial_30_los_10_f1_f2_acum_r4_l5_task_3_sess_3,Picture,[11756.03452714],[0],2,1,0,0.623775658,f1_f2,,1.0,,,,1
LN_VTA_8,trial_31_los_11_f2_f1_acum_r4_l5_task_3_sess_3,Picture,[11761.0330409],[0],2,2,0,0.445568268,f2_f1,,1.0,,,,1
LN_VTA_8,trial_33_los_12_f1_f2_acum_r4_l5_task_3_sess_3,Picture,[11771.03003915],[0],2,2,0,0.881951878,f1_f2,,0.0,,,,2
LN_VTA_8,trial_37_los_13_f1_f2_acum_r4_l5_task_3_sess_3,Picture,[11791.04062529],[0],2,2,0,0.998932264,f1_f2,,0.0,,,,2
LN_VTA_8,trial_43_los_14_f2_f1_acum_r4_l5_task_3_sess_3,Picture,[11821.03155732],[0],2,2,-1,0.357327429,f2_f1,,1.0,,,,1
LN_VTA_8,trial_45_los_15_f2_f1_acum_r4_l6_task_3_sess_3,Picture,[11831.0451931],[0],2,1,0,0.512913943,f2_f1,,0.0,,,,2
LN_VTA_8,trial_48_los_16_f1_f2_acum_r4_l6_task_3_sess_3,Picture,[11846.04063099],[0],2,1,-1,0.480548502,f1_f2,,1.0,,,,1
LN_VTA_8,trial_49_los_17_f1_f2_acum_r4_l7_task_3_sess_3,Picture,[11851.03915083],[0],2,2,0,0.51675783,f1_f2,,0.0,,,,2
LN_VTA_8,trial_57_los_18_f2_f1_acum_r6_l7_task_3_sess_3,Picture,[11891.02720959],[0],2,1,0,0.819171735,f2_f1,,0.0,,,,2
LN_VTA_8,trial_58_los_19_f1_f2_acum_r6_l7_task_3_sess_3,Picture,[11896.02553216],[0],2,1,-1,1.227088148,f1_f2,,1.0,,,,1
LN_VTA_8,trial_59_los_20_f2_f1_acum_r6_l8_task_3_sess_3,Picture,[11901.04068268],[0],2,2,-1,0.603501596,f2_f1,,1.0,,,,1
LN_VTA_8,trial_61_los_21_f2_f1_acum_r7_l9_task_3_sess_3,Picture,[11911.02097841],[0],2,1,-1,0.835935457,f2_f1,,0.0,,,,2
LN_VTA_8,trial_63_los_22_f2_f1_acum_r7_l10_task_3_sess_3,Picture,[11921.03463433],[0],2,1,0,0.526548008,f2_f1,,0.0,,,,2
LN_VTA_8,trial_65_los_23_f1_f2_acum_r7_l10_task_3_sess_3,Picture,[11931.03160826],[0],2,1,0,0.899616657,f1_f2,,1.0,,,,1
LN_VTA_8,trial_66_los_24_f1_f2_acum_r7_l10_task_3_sess_3,Picture,[11936.03009617],[0],2,1,0,1.102202562,f1_f2,,1.0,,,,1
LN_VTA_8,trial_67_los_25_f2_f1_acum_r7_l10_task_3_sess_3,Picture,[11941.04520032],[0],2,1,0,1.281619849,f2_f1,,0.0,,,,2
LN_VTA_8,trial_80_los_27_f2_f1_acum_r12_l10_task_3_sess_3,Picture,[12006.02561198],[0],2,2,-1,0.82442698,f2_f1,,1.0,,,,1
LN_VTA_8,trial_81_los_28_f1_f2_acum_r12_l11_task_3_sess_3,Picture,[12011.04073666],[0],2,2,0,0.738610689,f1_f2,,0.0,,,,2
LN_VTA_8,trial_83_los_29_f1_f2_acum_r12_l11_task_3_sess_3,Picture,[12021.03770944],[0],2,1,-1,0.45601205,f1_f2,,1.0,,,,1
LN_VTA_8,trial_90_los_30_f1_f2_acum_r13_l12_task_3_sess_3,Picture,[12056.02712445],[0],2,2,-1,0.72942413,f1_f2,,0.0,,,,2
LN_VTA_8,trial_91_los_31_f2_f1_acum_r13_l13_task_3_sess_3,Picture,[12061.02563593],[0],2,2,0,0.710617873,f2_f1,,1.0,,,,1
LN_VTA_8,trial_93_los_32_f1_f2_acum_r13_l13_task_3_sess_3,Picture,[12071.02254219],[0],2,1,-1,0.907007184,f1_f2,,1.0,,,,1
LN_VTA_8,trial_103_los_34_f2_f1_acum_r13_l14_task_3_sess_3,Picture,[12121.0409328],[0],2,2,-1,0.475259047,f2_f1,,1.0,,,,1
LN_VTA_8,trial_105_los_35_f2_f1_acum_r14_l15_task_3_sess_3,Picture,[12131.03773149],[0],2,1,0,1.036003307,f2_f1,,0.0,,,,2
LN_VTA_8,trial_108_los_36_f1_f2_acum_r15_l15_task_3_sess_3,Picture,[12146.03320283],[0],2,1,-1,0.769349818,f1_f2,,1.0,,,,1
LN_VTA_8,trial_109_los_37_f1_f2_acum_r15_l16_task_3_sess_3,Picture,[12151.03171963],[0],2,2,0,0.277291698,f1_f2,,0.0,,,,2
LN_VTA_8,trial_117_los_38_f2_f1_acum_r15_l16_task_3_sess_3,Picture,[12191.03640566],[0],2,1,0,0.815419454,f2_f1,,0.0,,,,2
LN_VTA_8,trial_118_los_39_f1_f2_acum_r15_l16_task_3_sess_3,Picture,[12196.03472024],[0],2,1,-1,0.564554128,f1_f2,,1.0,,,,1
LN_VTA_8,trial_119_los_40_f2_f1_acum_r15_l17_task_3_sess_3,Picture,[12201.03328303],[0],2,2,-1,0.512889995,f2_f1,,1.0,,,,1
LN_VTA_9,trial_6_los_1_f2_f1_acum_r1_l0_task_1_sess_1,Picture,[3759.73956388],[0],2,1,-1,0.919773939,f2_f1,,0.0,,,,2
LN_VTA_9,trial_8_los_2_f1_f2_acum_r2_l1_task_1_sess_1,Picture,[3769.73657314],[0],2,2,0,0.997525839,f1_f2,,0.0,,,,2
LN_VTA_9,trial_9_los_3_f1_f2_acum_r2_l1_task_1_sess_1,Picture,[3774.73504775],[0],2,2,0,1.327923047,f1_f2,,0.0,,,,2
LN_VTA_9,trial_10_los_4_f2_f1_acum_r2_l1_task_1_sess_1,Picture,[3779.73358507],[0],2,1,0,1.272579806,f2_f1,,0.0,,,,2
LN_VTA_9,trial_11_los_5_f1_f2_acum_r2_l1_task_1_sess_1,Picture,[3784.73211251],[0],2,2,-1,0.850371238,f1_f2,,0.0,,,,2
LN_VTA_9,trial_14_los_6_f1_f2_acum_r3_l2_task_1_sess_1,Picture,[3799.74434229],[0],2,2,0,0.708980683,f1_f2,,0.0,,,,2
LN_VTA_9,trial_15_los_7_f1_f2_acum_r3_l2_task_1_sess_1,Picture,[3804.7261318],[0],2,1,0,0.859587668,f1_f2,,1.0,,,,1
LN_VTA_9,trial_21_los_8_f2_f1_acum_r5_l2_task_1_sess_1,Picture,[3834.73382226],[0],2,2,0,0.928921188,f2_f1,,1.0,,,,1
LN_VTA_9,trial_25_los_9_f2_f1_acum_r5_l2_task_1_sess_1,Picture,[3854.74463232],[0],2,1,0,0.862983985,f2_f1,,0.0,,,,2
LN_VTA_9,trial_28_los_10_f2_f1_acum_r5_l2_task_1_sess_1,Picture,[3869.73997516],[0],2,1,0,0.835575498,f2_f1,,0.0,,,,2
LN_VTA_9,trial_30_los_11_f1_f2_acum_r6_l2_task_1_sess_1,Picture,[3879.73697226],[0],2,2,0,0.787907135,f1_f2,,0.0,,,,2
LN_VTA_9,trial_32_los_12_f2_f1_acum_r6_l2_task_1_sess_1,Picture,[3889.73417007],[0],2,1,-1,0.820080158,f2_f1,,0.0,,,,2
LN_VTA_9,trial_36_los_13_f1_f2_acum_r8_l3_task_1_sess_1,Picture,[3909.72820418],[0],2,1,-1,1.194355044,f1_f2,,1.0,,,,1
LN_VTA_9,trial_37_los_14_f1_f2_acum_r8_l4_task_1_sess_1,Picture,[3914.72652256],[0],2,2,0,0.763200688,f1_f2,,0.0,,,,2
LN_VTA_9,trial_40_los_15_f2_f1_acum_r8_l4_task_1_sess_1,Picture,[3929.72204519],[0],2,2,0,0.806465812,f2_f1,,1.0,,,,1
